,formula,bandgap,effective_mass_n,effective_mass_p,ave_ele_diele,ave_ion_diele,formation_energy
203,CaWO4,6.2090000000000005,12.05423214840383,25.149141438697953,3.973708333333333,7.692926666666668,-2.7260626541666664
204,CaTaAlO5,6.2523,5.5573422864501065,10.673698557742503,3.9754736666666672,26.323511666666672,-3.48522629125
205,CaTiO3,3.4723999999999995,1.9577835144527425,4.625366047495909,6.625021,117.98884199999999,-3.556087157166668
206,CaSnO3,5.568,1.174476139649148,9.785275455514963,3.8219596666666664,6.8049713333333335,-2.6796842760000006
207,Cd(SbO3)2,3.9088000000000003,0.7878218281192522,12.57113765556489,4.2398,6.528359999999999,-1.8466473544444453
208,Cd2BiAsO6,3.5425,2.515258420952632,53.70527468893155,4.763177333333334,11.395503,-1.6573957220000004
209,Cd(GaO2)2,3.7634,0.6982525742641682,3.979303321679539,4.568071,7.048705000000001,-2.035682127142857
210,Cd2GeO4,3.1753,0.842633195002586,11.34592391731697,4.37672,5.379870333333334,-1.772327568214286
211,CaYBO4,7.2886999999999995,2.019749469687608,11.946780549627755,3.373386333333334,7.169511,-3.5236402415476196
212,CaZrO3,6.100200000000001,2.584793978770346,11.554789096655721,4.671968666666666,33.175129,-3.6701750695
213,Cd(AsO3)2,4.5475,0.8562363252700289,4.558865186208359,4.1664943333333335,6.848237,-1.7032414577777768
214,Cd(CuO2)2,1.04,8.101398057758695,11.948967547425344,11.202580333333332,3.868209333333333,-1.086108654285714
215,Cd2SnO4,2.0395,0.6585747809908178,30.49532744443511,5.5505466666666665,8.46349,-1.7174426921428578
216,CdWO4,4.5189,5.872793922407997,6.545568807101703,5.134420666666667,9.641669333333333,-1.9920295575000004
217,CdMoO4,3.7321999999999997,3.7191492502171375,12.726001937258399,5.223887333333334,10.913166666666667,-1.8208159250000007
218,Cd2Sb2O7,2.3010000000000006,0.6798815867937219,9.103539012496539,4.830633,9.308036,-1.7912493104545453
219,CdBiO3,1.5419999999999998,9.903473644593403,9.64660495069808,7.647588333333334,13.210139666666668,-1.4425207350000004
220,CdAuO2,1.9834,1.9718736283943503,5.203089987950169,7.508277,4.473020666666667,-0.8983910800000001
221,CdSnO3,3.0019,0.6168361268408006,14.902935215484106,4.869623,7.335567999999999,-1.8451541470000001
222,Cd3SiO5,2.9297,0.7654832444771951,5.0505996398657835,4.526909,11.687854,-2.040596981666667
223,CdIn2O4,2.7218,0.6567658044374574,14.091856790203849,5.000471,5.423804999999999,-1.849453656428571
224,Cd2SiO4,3.8669,0.9438651591366705,8.203049622989912,4.055257,7.215304333333333,-2.2258739942857138
225,Cs2Al2Sb2O7,5.8152,3.090550260573892,45.14283449196063,3.265689666666667,3.7700746666666665,-2.515293009297082
226,Cs2Al2As2O7,6.2103,3.7312395946675494,62.70767324024948,2.977689,4.170983666666666,-2.50447628698939
227,CrCdO4,3.8403,10.119758408486993,4.399762420439912,4.311078333333334,4.123375666666667,-1.6374905883333328
228,Cs2BeO2,5.4793,1.2774377765375893,44.25235367566066,3.323217666666667,7.575436666666666,-2.0228830126724127
229,Cs2Li2SiO4,7.1286000000000005,1.7088668137434744,25.67676567231937,3.099229,6.30915,-2.471690085836526
230,Cs2HgO2,4.5877,3.252050795136978,4.847931436063866,3.3566603333333327,5.382251,-1.2912457101724137
231,Cs2Li3GaO4,6.6743999999999994,1.3962373472351137,15.61501922511317,3.4773863333333335,10.180123333333333,-2.0056589673362066
232,Cs2CrO4,5.858499999999999,36.8243789340033,154.02597177035977,3.033957666666667,4.284714999999999,-2.071006494766011
233,Cs2LiAsO4,7.418799999999999,1.4421113913830452,85.03141196115368,2.96245,5.140230666666667,-2.1015164842744247
234,Cs2Li2TiO4,6.7987,2.1474948388392843,26.750050103491155,3.3952446666666667,7.305689,-2.5297178812068966
235,Cs2Li2GeO4,6.633,1.2949362695644768,44.55939633220414,3.2185943333333333,6.114782666666667,-2.1051380158365265
236,Cs2CeO3,4.789899999999999,186.08275373019933,19.445603678179474,3.817134333333333,9.533934333333333,-2.6745016659770116
237,Cs2NaVO4,6.7461,9.984847391177745,29.85425952270324,3.131918666666667,5.3960989999999995,-2.2953622790517247
238,Cs2NaAsO4,7.2421,1.2577471076798576,52.24615138213033,2.9484283333333337,5.803801333333333,-2.033367830301724
239,Cs2LiVO4,6.7667,22.1219766127492,149.8712679465351,3.165710333333333,5.6251283333333335,-2.368656789274425
240,Cs2O,2.3871,1.240804123795331,10.065349811791656,4.646568666666666,6.820163666666667,-1.1884128869540227
241,Cs2PbO2,3.3920999999999997,2.848556227108084,39.88178183229233,4.047640333333334,5.797757,-1.4864209311724128
242,Cs2Pb2O3,2.8317999999999994,2.131175765531463,1.2283359378939769,4.79029,5.088754,-1.5268511915517244
243,Cs2PbO3,3.5694999999999997,1.614889545951016,165.77493517696695,4.056122333333334,10.052953333333333,-1.5408556518103453
244,Cs2SrV4O12,5.0999,11.131028294152465,10.15553955243004,3.367853666666667,4.886761666666666,-2.5648802364488814
245,Cs2Sn(GeO3)3,5.6480999999999995,1.27409987157609,15.433560544322221,3.358101,5.0864183333333335,-2.1657504797241387
246,Cs2SnO3,5.1392,1.1832767129511679,27.799264356438535,3.6298366666666664,12.010268000000002,-1.9013199843103443
247,Cs2Ti(GeO3)3,5.3857,5.49098390192497,27.448536549422215,3.8927413333333334,8.845178333333335,-2.435443920613027
248,Cs2ZrO3,6.411200000000001,3.757729183473857,16.052704307888902,3.6427936666666665,11.297011,-2.7334711218103447
249,Cs2Zr(SiO3)3,8.3378,3.0919809988993467,16.503432642630866,3.0953966666666672,5.979477,-3.223948679390805
250,Cs2WO4,8.0483,1.669704082436562,43.997626873694855,2.8372240000000004,4.1330160000000005,-2.255758910123153
251,Cs3AlGe2O7,6.7513,1.232695754495503,57.510411166200385,2.9238433333333336,5.085707666666667,-2.4081763991379304
252,Cs3AuO,2.8615,2.369939993347768,44.601537230916925,4.897433333333333,8.579773000000001,-0.873694127758621
253,Cs3As5O9,5.4934,2.1168106725972216,17.074454494527394,3.183317333333333,4.047435,-1.813479687870183
254,Cs3AlO3,5.0683,1.4421949382596335,80.63545739855907,3.402639,7.409145,-2.1623344291133013
255,Cs3BiO3,5.1726,5.0645421426972685,17.847625243853855,3.615157,6.128685,-1.6135073416133006
256,Cs3ScO3,5.2548,1.4094163950297656,22.686807689293413,3.600035666666667,7.948817666666667,-2.270928959827586
257,Cs3SbO3,5.2522,6.713119216151607,10.13329976871632,3.498707,5.337668,-1.7730991862561583
258,Cs3GaO3,5.2515,1.1406119147329465,55.16235151043212,3.639618666666667,7.395228666666667,-1.7918229108990151
259,Cs3InO3,4.5583,1.3792588744991194,43.84079799286084,3.6754603333333336,8.004839666666667,-1.6228296433990148
260,Cs3TlO3,3.8259999999999996,1.5394023810450141,51.16869757318017,3.909603333333333,9.374599666666667,-1.3588165867323485
261,Cs6Ge2O7,5.9444,1.4112245046771321,10.27758844367498,3.270637666666667,7.679224333333333,-1.9559277455057478
262,Cs6Si2O7,6.322900000000001,1.1898937211046932,11.232619383575038,3.199878333333334,8.015775,-2.38790383483908
263,Cs3YO3,4.7884,1.4555820400782866,29.30466838597303,3.562775333333333,8.447477999999998,-2.1944337257799678
264,CsAlSiO4,8.4674,1.5978848311678557,19.94586833081103,2.6569273333333334,4.525261666666667,-3.1883621500615753
265,Cs12Sn2As6O,1.6458,4.975458198032623,2.829490332249952,6.8375433333333335,7.094680666666666,-0.5198922095320198
266,CsAgO,3.4568000000000003,1.7785821555212484,16.195182934763817,4.006737333333333,3.6310083333333334,-0.9973837940325665
267,CsAgO2,3.5287,63.172447472617954,11.005119318372012,3.9896149999999992,3.440070666666667,-1.011737821149425
268,CsBeAsO4,7.6232,1.7614320537868355,20.72827529725781,2.96617,4.08873,-2.2954097136330054
269,CsBO2,7.4714,1.5713862939476828,24.887311389492538,2.6534786666666665,6.285455,-2.6054637117744255
270,CsBi(MoO4)2,3.6924,65.38075081769172,565.8839498746826,4.553403666666667,14.900638666666666,-2.025001626910921
271,CsAuO2,4.3754,26.302218924357685,35.121265379317144,3.548257,3.3044843333333334,-1.1381685432327586
272,CsAuO,3.1273,1.386976743337505,341.20683216571473,4.125407333333333,3.797841,-1.065539007643678
273,CsK2AuO2,4.3199000000000005,6.68624473069174,40.125636216367525,3.680311666666667,5.086077333333334,-1.2631183623218392
274,CsCu3O2,3.3697999999999997,1.5845759646922852,8.719456313333446,4.1623236666666665,4.992632333333333,-0.9714943813218389
275,CsCdBO3,4.7649,0.9483240593389113,6.690260887327481,3.132481,6.152141,-2.2093143211829505
276,CsCuO,3.1835999999999998,4.224986854316347,9.756827321622843,3.6478900000000003,4.448237,-1.1894963259770117
277,CsCuO2,3.765,55.58992548155556,8.479133738722835,3.9636096666666667,3.2813623333333335,-1.3513275119827588
278,CsLa(WO4)2,5.3087,30.03948994113169,19.69912158104719,4.593373,9.739403333333334,-2.658766500244253
279,CsNa2BO3,7.0503,1.2844532743681247,36.67162505472935,2.882133666666667,4.699344333333333,-2.2313060886001637
280,CsLaO2,4.8801000000000005,1.6393599517953201,5.76025771806929,4.224455333333333,16.83796,-2.9175727932327584
281,CsLi5(BO3)2,7.2237,1.746144550769181,80.64811263992208,2.641357666666667,9.882810000000001,-2.499420128066502
282,CsLiWO4,8.3385,1.839714563946845,16.062933518870572,2.591738,3.4886123333333336,-2.3232398930377673
283,CsNaTiO3,5.7097,8.53064980334319,73.18995276472336,3.7168943333333337,7.0012473333333345,-2.7473353546360153
284,CsNb2BiO7,3.9603,6023.333684331234,107.36753544144656,5.0955710000000005,21.867086999999998,-2.666613037539186
285,CsSbO2,4.3255,3.3700611632216404,32.332003446992836,3.703191333333333,5.9843720000000005,-1.8573301069827588
286,CsSr2Ta3O10,3.8296999999999994,97891.21314349746,6.899744391837375,4.284535000000001,28.900896000000003,-3.356108152579024
287,CsTa(BO3)2,5.8651,2.547876178180239,8.921561486373852,3.47355,14.490724333333334,-3.0156240021264367
288,CsSc(WO4)2,6.969099999999999,6.151230631145635,8.943715071790582,3.0685936666666667,4.4065319999999994,-2.598138184410919
289,CsY(MoO4)2,6.6991,6.437904192315292,10.651569430336496,2.9842263333333334,4.648224333333333,-2.564341022883143
